t_sec,mem_available_mb
0,7543.9
1,7543.8
2,7543.7
4,7518.1
4,7518.3
6,7504.8
6,7504.8
8,7504.8
8,7503.2
9,7503.1
10,7502.6
11,7502.8
12,7502.9
13,7502.3
14,7501.8
15,7502.1
16,7521.5
17,7475.0
18,7475.3
19,7483.4
20,7484.4
21,7485.9
22,7487.1
23,7487.3
24,7486.1
25,7484.6
26,7484.2
27,7484.3
28,7483.5
29,7482.0
30,7481.6
31,7481.9
32,7482.1
34,7483.2
34,7484.0
36,7483.5
36,7484.4
38,7485.0
38,7484.9
40,7484.8
40,7484.4
42,7483.6
42,7483.3
44,7484.6
44,7484.0
46,7484.2
46,7483.8
48,7483.5
48,7483.6
50,7484.3
50,7485.0
52,7484.2
52,7483.5
54,7483.1
54,7483.1
56,7482.6
56,7482.8
58,7481.3
58,7480.3
60,7479.9
60,7480.1
62,7481.2
62,7481.4
64,7481.1
64,7481.3
66,7483.0
66,7483.6
68,7482.9
68,7483.0
70,7482.3
70,7482.7
72,7483.2
72,7484.0
74,7484.2
74,7484.5
76,7484.6
76,7483.8
78,7483.2
78,7482.4
80,7482.5
80,7481.8
82,7480.3
82,7479.1
84,7479.4
84,7480.1
86,7480.1
86,7480.8
88,7480.6
88,7479.8
90,7480.1
90,7479.6
92,7479.3
92,7479.2
94,7479.4
94,7479.7
96,7480.4
96,7481.2
98,7481.9
98,7483.1
100,7483.7
100,7483.9
102,7484.1
102,7483.0
104,7482.1
104,7481.5
106,7481.6
106,7481.2
108,7481.3
108,7481.4
110,7481.4
110,7481.8
112,7482.8
112,7482.7
114,7482.4
114,7483.7
116,7483.6
116,7484.3
118,7483.7
118,7483.7
120,7482.6
120,7482.5
122,7482.6
122,7480.4
124,7480.1
124,7480.1
126,7480.3
126,7481.0
128,7481.9
128,7482.5
130,7482.5
130,7483.8
132,7483.7
132,7484.4
134,7485.5
134,7485.3
136,7484.8
136,7484.9
138,7485.5
138,7486.0
140,7487.0
140,7486.4
142,7485.7
142,7485.3
144,7485.0
144,7484.9
146,7484.6
146,7483.7
148,7483.4
148,7482.8
150,7481.9
150,7481.2
152,7481.3
152,7481.7
154,7481.0
154,7480.2
156,7479.4
156,7479.4
158,7479.8
158,7480.3
160,7479.9
160,7478.9
162,7479.3
162,7480.1
164,7480.5
164,7480.1
166,7479.7
166,7480.0
168,7481.0
168,7482.1
170,7482.4
170,7483.0
172,7482.8
172,7483.5
174,7484.6
174,7484.6
176,7484.5
176,7483.7
178,7484.3
178,7484.6
180,7484.9
180,7485.1
182,7484.2
182,7484.5
184,7484.8
184,7484.9
186,7483.3
186,7482.4
188,7482.3
188,7481.7
190,7481.7
190,7481.0
192,7480.7
192,7480.4
194,7481.0
194,7481.2
196,7480.7
196,7480.3
198,7481.5
198,7482.2
200,7504.3
200,7505.0
202,7505.3
202,7506.0
204,7506.9
204,7507.4
206,7507.7
206,7507.8
208,7507.7
208,7507.7
210,7508.0
210,7507.4
212,7506.5
212,7505.4
214,7504.6
214,7504.0
216,7504.1
216,7503.9
218,7503.3
218,7502.8
220,7442.5
220,7443.7
222,7449.4
222,7449.8
224,7450.1
224,7449.9
226,7450.0
226,7450.2
228,7450.9
228,7451.4
230,7450.8
230,7449.7
232,7449.0
232,7449.0
234,7449.1
234,7449.8
236,7449.4
236,7448.9
238,7449.6
238,7449.8
240,7449.1
240,7448.9
242,7448.5
