t_sec,mem_available_mb
0,12208.1
1,12206.7
2,12208.8
4,11974.7
4,12084.5
6,12025.2
6,11857.5
8,11855.6
8,11859.0
9,11816.8
10,11829.2
11,11828.8
12,11920.6
13,11830.0
14,11925.7
15,11923.6
16,11923.8
17,11923.5
18,11925.3
19,11927.1
20,11817.2
21,11814.7
22,11802.0
23,11802.7
24,11803.5
25,11805.9
26,11805.7
27,11801.1
28,11800.9
29,11801.5
30,11807.3
31,11810.3
32,11809.2
34,11808.0
34,11803.1
36,11804.9
36,11802.4
38,11802.6
38,11802.5
40,11800.5
40,11801.2
42,11804.6
42,11807.7
44,11809.4
44,11813.9
46,11813.7
46,11812.4
48,11815.9
48,11817.2
50,11812.9
50,11811.2
52,11813.2
52,11810.6
54,11810.2
54,11811.0
56,11812.2
56,11813.2
58,11811.7
58,11812.6
60,11811.5
60,11809.9
62,11809.1
62,11806.9
64,11803.8
64,11801.1
66,11802.8
66,11802.2
68,11800.4
68,11799.6
70,11797.2
70,11798.4
72,11799.3
72,11799.8
74,11925.3
74,11921.4
76,11622.0
76,11622.6
78,11491.6
78,11490.9
80,11490.7
80,11489.1
82,11486.8
82,11492.2
84,11497.9
84,11502.7
86,11411.7
86,11130.5
88,11131.2
88,11180.5
90,11184.9
90,11181.2
92,11176.8
92,11174.8
94,11175.1
94,11173.3
96,11171.2
96,11171.3
98,11169.8
98,11173.3
100,11175.2
100,11173.7
102,11175.7
102,11177.6
104,11178.7
104,11176.0
106,11174.2
106,11171.6
108,11170.1
108,11170.2
110,11168.3
110,11171.3
112,11172.7
112,11175.2
114,11179.7
114,11181.5
116,11181.9
116,11179.6
118,11177.5
118,11172.7
120,11170.3
120,11172.0
122,11404.1
122,11402.0
124,11402.2
124,11290.2
126,11290.9
126,11310.0
128,11310.3
128,11309.9
130,11309.8
130,11307.7
132,11306.6
132,11304.1
134,11307.9
134,11312.0
136,11312.9
136,11310.0
138,11312.7
138,11316.7
140,11317.7
140,11318.7
142,11317.4
142,11314.5
144,11311.9
144,11311.6
146,11308.5
146,11308.1
148,11309.0
148,11310.9
150,11308.5
150,11312.8
152,11315.7
152,11317.4
154,11312.0
154,11309.8
156,11310.0
156,11307.2
158,11309.2
158,11308.9
160,11310.3
160,11309.6
162,11315.8
162,11321.6
164,11321.0
164,11324.0
166,11324.7
166,11434.2
168,11156.5
168,11159.4
170,11176.6
170,11173.2
172,11173.4
172,11167.3
174,11163.2
174,11164.2
176,11166.2
176,11164.4
178,11166.6
178,11170.6
180,11171.0
180,11173.5
182,11175.2
182,11174.6
184,11172.2
184,11170.7
186,11166.1
186,11161.1
188,11159.4
188,11156.9
190,11158.6
190,11163.5
192,11167.0
192,11266.9
194,11265.9
194,11383.8
196,11452.3
196,11453.4
198,11450.9
198,11444.7
200,11441.9
200,11438.8
202,11440.0
202,11439.0
204,11439.2
204,11488.0
206,11678.8
206,11969.2
208,11925.9
208,12087.3
210,12171.4
210,12284.6
212,12367.1
212,12411.1
214,12683.8
214,12554.8
216,12513.1
216,12395.7
218,12293.9
218,12161.5
220,12010.4
220,11969.5
222,11529.3
222,11593.9
224,11289.7
224,11525.7
226,11317.8
226,11322.2
228,11383.7
228,11385.0
230,11383.7
230,11382.1
232,11377.7
232,11378.2
234,11379.0
234,11542.7
236,11333.3
236,11331.8
238,11318.1
238,11313.9
240,11314.0
240,11315.1
242,11318.4
242,11314.7
244,11313.7
244,11319.1
246,11320.4
246,11326.2
248,11328.8
248,11332.6
250,11331.1
250,11329.4
252,11326.2
252,11321.8
254,11321.8
254,11318.1
256,11318.4
256,11317.4
258,11317.1
258,11320.0
260,11322.4
260,11322.6
262,11321.0
262,11321.6
264,11318.5
264,11314.5
266,11314.5
266,11314.9
268,11316.3
268,11316.4
270,11428.8
270,11431.1
272,11434.2
272,11424.8
274,11425.2
274,11422.5
276,11420.3
276,11421.3
278,11419.8
278,11417.8
280,11418.2
280,11419.9
282,11416.9
282,11551.4
284,11373.0
284,11372.6
286,11376.4
286,11279.8
288,11276.7
288,11527.1
290,11527.5
290,11522.6
292,11519.7
292,11516.5
294,11326.4
294,11323.8
296,11318.5
296,11265.1
298,11266.0
298,11267.5
300,11289.1
300,11290.6
302,11290.6
302,11294.8
304,11294.8
304,11295.8
306,11294.4
306,11295.0
308,11288.9
308,11288.4
310,11289.7
310,11287.5
312,11288.7
312,11289.2
314,11292.3
314,11296.4
316,11300.5
316,11302.2
318,11301.6
318,11301.1
320,11538.4
320,11451.7
322,11447.9
322,11443.2
324,11464.5
324,11465.2
326,11467.7
326,11572.2
328,11326.5
328,11326.7
330,11317.5
330,11322.0
332,11323.4
332,11321.0
334,11318.2
334,11314.4
336,11310.9
336,11305.2
338,11304.0
338,11303.3
340,11303.9
340,11307.7
342,11309.5
342,11308.0
344,11305.7
344,11315.3
346,11314.7
346,11309.8
348,11308.9
348,11303.6
350,11299.9
350,11300.7
352,11301.3
352,11297.9
354,11549.0
354,11433.6
356,11431.3
356,11453.5
358,11457.3
358,11457.7
360,11557.7
360,11356.4
362,11353.1
362,11300.3
364,11306.2
364,11306.6
366,11302.8
366,11301.5
368,11301.3
368,11299.0
370,11299.9
370,11299.4
372,11297.4
372,11296.0
374,11300.1
374,11302.9
376,11303.7
376,11304.9
378,11305.1
378,11307.1
380,11304.9
380,11303.1
382,11298.6
382,11295.8
384,11412.5
384,11412.5
386,11444.6
386,11442.5
388,11445.2
388,11447.2
390,11447.3
390,11451.0
392,11449.9
392,11450.2
394,11450.8
394,11454.2
396,11454.2
396,11454.2
398,11456.2
398,11553.9
400,11555.2
400,11526.6
402,11531.2
402,11453.8
404,11453.4
404,11453.0
406,11453.3
406,11454.7
408,11454.9
408,11454.5
410,11455.7
410,11455.1
412,11453.9
412,11450.9
414,11449.1
414,11449.7
416,11449.1
416,11452.6
418,11280.3
418,11275.2
420,11276.7
420,11291.2
422,11295.4
422,11294.9
424,11296.7
424,11292.8
426,11292.1
426,11295.7
428,11292.9
428,11289.5
430,11288.6
430,11286.7
432,11283.6
432,11289.1
434,11293.7
434,11293.0
436,11291.4
436,11293.5
438,11295.2
438,11299.4
440,11299.1
440,11296.3
442,11292.2
442,11296.2
444,11299.4
444,11300.8
446,11299.8
446,11295.3
448,11297.0
448,11301.7
450,11304.2
450,11301.6
452,11300.4
452,11297.9
454,11299.2
454,11304.0
456,11303.9
456,11299.2
458,11298.9
458,11297.9
460,11297.9
460,11297.4
462,11290.8
462,11287.1
464,11286.8
464,11286.1
466,11287.1
466,11290.9
468,11293.3
468,11296.4
470,11298.2
470,11299.4
472,11301.4
472,11303.9
474,11303.3
474,11298.8
476,11297.1
476,11294.9
478,11297.1
478,11295.6
480,11517.8
480,11519.5
482,11518.8
482,11518.9
484,11602.3
484,11604.6
486,11648.3
486,11650.3
488,11645.3
488,11642.6
490,11645.6
490,11648.0
492,11642.7
492,11642.7
494,11641.9
494,11640.9
496,11639.9
496,11640.8
498,11642.1
498,11642.8
500,11646.2
500,11643.4
502,11647.7
502,11647.3
