t_sec,mem_available_mb
0,6452.7
1,6450.8
2,6436.6
4,6439.5
4,6223.4
6,6222.5
6,6225.3
8,6226.3
8,6235.0
9,6239.4
10,6241.5
11,6205.4
12,6204.6
13,6202.9
14,6200.8
15,6198.6
16,6198.8
17,6197.7
18,6193.0
19,6191.4
20,6192.3
21,6194.5
22,6198.5
23,6202.2
24,6200.1
25,6196.8
26,6196.4
27,6197.8
28,6195.1
29,6192.3
30,6189.9
31,6192.1
32,6195.6
34,6196.6
34,6199.6
36,6198.2
36,6203.3
38,6203.9
38,6204.0
40,6202.3
40,6203.5
42,6203.9
42,6204.4
44,6202.8
44,6196.8
46,6196.9
46,6194.8
48,6191.7
48,6187.3
50,6186.7
50,6185.6
52,6186.4
52,6187.7
54,6188.6
54,6192.9
56,6193.0
56,6192.3
58,6193.1
58,6194.2
60,6192.1
60,6196.0
62,6201.6
62,6201.1
64,6204.0
64,6204.9
66,6203.7
66,6207.2
68,6207.3
68,6204.0
70,6196.5
70,6195.5
72,6196.2
72,6194.7
74,6196.3
74,6195.2
76,6199.3
76,6202.7
78,6206.0
78,6209.5
80,6210.8
80,6213.0
82,6214.5
82,6213.4
84,6208.7
84,6208.0
86,6207.9
86,6204.7
88,6200.7
88,6200.4
90,6200.8
90,6199.5
92,6203.8
92,6205.6
94,6204.8
94,6201.0
96,6202.8
96,6202.9
98,6203.4
98,6200.5
100,6197.7
100,6192.3
102,6192.5
102,6193.0
104,6190.8
104,6189.7
106,6188.1
106,6189.9
108,6192.8
108,6191.4
110,6233.8
110,6231.9
112,6205.6
112,6144.8
114,6143.6
114,6117.4
116,6116.4
116,6119.4
118,6469.6
118,6111.7
120,6105.4
120,6109.0
122,6108.7
122,6112.5
124,6110.6
124,6103.4
126,6107.9
126,6111.1
128,6111.2
128,6108.3
130,6106.2
130,6104.8
132,6107.2
132,6106.8
134,6085.4
134,6086.2
136,6087.3
136,6201.2
138,6232.6
138,6231.9
140,6232.7
140,6234.6
142,6228.8
142,6228.0
144,6228.9
144,6230.8
146,6232.6
146,6233.6
148,6232.2
148,6234.0
150,6231.5
150,6229.8
152,6228.2
152,6225.5
154,6225.7
154,6226.3
156,6225.9
156,6224.0
158,6228.9
158,6230.0
160,6230.1
160,6229.7
162,6230.7
162,6228.0
164,6225.6
164,6222.0
166,6220.1
166,6219.5
168,6217.2
168,6216.2
170,6215.8
170,6218.1
172,6222.9
172,6224.1
174,6224.7
174,6225.9
176,6229.4
176,6232.2
178,6230.7
178,6229.1
180,6223.8
180,6223.7
182,6223.5
182,6219.4
184,6220.0
184,6222.9
186,6227.2
186,6226.6
188,6228.8
188,6227.6
190,6228.4
190,6234.7
192,6232.1
192,6228.2
194,6226.8
194,6230.4
196,6230.2
196,6230.0
198,6230.6
198,6227.6
200,6229.0
200,6228.9
202,6227.4
202,6223.4
204,6224.6
204,6225.4
206,6225.6
206,6229.1
208,6232.3
208,6230.1
210,6228.8
210,6230.9
212,6005.4
212,6007.1
214,5772.7
214,5769.2
216,5765.7
216,5769.7
218,5772.3
218,5776.6
220,5775.3
220,5772.7
222,5771.5
222,5771.8
224,5771.2
224,5768.8
226,5768.4
226,5765.1
228,5767.5
228,5768.2
230,5770.3
230,5770.4
232,5769.3
232,5768.9
234,5767.8
234,5765.7
236,5767.0
236,5766.1
238,5760.9
238,5762.3
240,5761.6
240,5761.7
242,5764.3
242,5768.9
244,5768.8
244,5774.5
246,5781.4
246,5782.4
248,5786.0
248,5787.7
250,5786.2
250,5869.8
252,5867.6
252,5865.4
254,5759.3
254,5756.1
256,5755.5
256,5753.8
258,5750.8
258,5749.3
260,5749.5
260,5750.8
262,5754.2
262,5756.0
264,5753.8
264,5754.9
266,5754.9
266,5753.0
268,5753.1
268,5748.3
270,5742.2
270,5805.5
272,5807.2
272,5724.5
274,5727.3
274,5752.4
276,5754.7
276,5652.7
278,5655.1
278,5651.6
280,5651.5
280,5614.5
282,5615.1
282,5647.1
284,5644.7
284,5644.6
286,5648.4
286,5648.0
288,5645.5
288,5645.8
290,5650.0
290,5648.5
292,5643.7
292,5642.2
294,5641.0
294,5642.4
296,5642.6
296,5642.5
298,5635.1
298,5638.6
300,5743.7
300,5878.3
302,6008.6
302,6135.4
304,6253.2
304,6359.7
306,6454.3
306,6534.8
308,6593.4
