t_sec,mem_available_mb
0,4890.1
0,5033.8
2,4988.1
2,4930.8
4,5014.6
4,5061.3
6,5060.8
6,5058.7
8,5007.8
8,5010.6
10,5067.1
10,5070.5
12,5076.5
12,5077.0
14,4868.0
14,4837.5
16,4944.6
16,4913.9
18,4945.3
18,4852.8
20,4850.9
20,4919.6
22,4811.1
22,4810.0
24,4805.9
24,4906.1
26,4984.1
26,4878.9
28,4710.0
28,4931.8
30,4837.2
30,5001.7
32,5009.4
32,5108.1
34,5221.2
34,5335.2
36,5442.4
36,5542.0
38,5535.2
38,5499.9
40,5434.1
40,5618.5
42,5886.4
42,5888.0
44,5888.0
44,5888.0
46,5888.0
46,5888.0
48,5888.0
48,5886.2
50,5609.5
50,5618.8
52,5494.7
52,5500.2
54,5320.5
54,5408.1
56,5308.2
56,5241.4
58,5128.0
58,5030.6
60,5019.4
60,5020.4
62,5018.9
62,4929.2
64,4863.3
64,4833.7
66,4863.3
66,5008.3
68,5007.7
68,4938.2
70,4939.1
70,4940.1
72,4940.5
72,4752.4
74,4946.1
74,4777.4
76,4876.6
76,4735.1
78,4989.7
78,4992.6
80,4999.4
80,5000.5
82,5002.4
82,5010.8
84,4719.1
84,4715.6
86,4758.1
86,4703.0
88,4699.3
88,4948.7
90,4968.3
90,4966.3
92,4986.8
92,4989.2
94,4987.8
94,4608.8
96,4807.9
96,4818.7
98,4744.9
98,4729.0
100,4998.0
100,4992.8
102,4928.9
102,4932.5
104,4932.2
104,4931.6
106,4932.7
106,4919.8
108,4729.7
108,4795.5
110,4711.1
110,4710.3
112,4652.7
112,4651.7
114,4944.6
114,4940.5
116,4643.0
116,4881.2
118,4883.6
118,4879.9
120,4877.8
120,4976.3
122,4753.7
122,4907.0
124,4719.1
124,4719.5
126,4325.6
126,4326.8
128,4632.8
128,4634.8
130,4637.4
130,4560.3
132,4559.2
132,4557.9
134,4352.6
134,4297.2
136,4440.4
136,4381.4
138,4360.7
138,4356.9
140,4552.2
140,4550.9
142,4631.4
142,4630.3
144,4544.7
144,4418.3
146,4405.1
146,4365.2
148,4311.3
148,4574.9
150,4581.2
150,4602.1
152,4602.8
152,4603.1
154,4603.2
154,4426.1
156,4380.7
156,4331.1
158,4273.6
158,4585.1
160,4619.4
160,4571.6
162,4567.2
162,4572.7
164,4571.3
164,4567.6
166,4519.9
166,4264.2
168,4428.2
168,4426.1
170,4425.0
170,4423.1
172,4601.2
172,4622.0
174,4622.9
174,4643.6
176,4646.6
176,4642.5
178,4638.3
178,4604.5
180,4382.9
180,4386.9
