t_sec,mem_available_mb
0,7145.6
1,7145.5
2,7145.7
4,7102.5
4,7064.9
6,7124.0
6,7123.7
8,7124.4
8,7124.1
9,7123.3
10,7123.3
11,7122.7
12,7121.6
13,7121.2
14,7122.1
15,7122.0
16,7122.3
17,7123.3
18,7122.8
19,7112.3
20,7112.4
21,7112.8
22,7112.3
23,7113.1
24,7112.7
25,7112.2
26,7113.0
27,7113.1
28,7113.8
29,7114.7
30,7115.3
31,7123.7
32,7124.6
34,7125.1
34,7124.3
36,7124.2
36,7123.3
38,7227.5
38,7219.1
40,7218.0
40,7218.0
42,7219.3
42,7219.8
44,7219.7
44,7220.5
46,7220.9
46,7220.8
48,7036.4
48,7035.8
50,7034.3
50,7034.2
52,7033.7
52,7033.2
54,7033.6
54,7034.6
56,7034.4
56,7034.3
58,7034.3
58,7034.6
60,7035.5
60,7120.1
62,7119.6
62,7118.7
64,7117.8
64,7118.4
66,7118.5
66,7118.1
68,7117.0
68,7117.0
70,7118.3
70,7118.1
72,7118.6
72,7117.5
74,7117.7
74,7117.7
76,7118.9
76,7118.5
78,7118.3
78,7118.4
80,7118.1
80,7117.4
82,7116.4
82,7116.6
84,7116.0
84,7114.5
86,6962.2
86,6962.1
88,6963.0
88,6964.1
90,6965.3
90,6965.3
92,6965.2
92,6966.6
94,6967.0
94,6967.3
96,6967.8
96,6967.8
98,7034.8
98,7033.4
100,7033.7
100,7033.5
102,7032.7
102,7032.7
104,7032.3
104,7032.7
106,7033.6
106,7034.4
108,7034.6
108,7034.4
110,7035.4
110,7036.3
112,7036.3
112,6973.1
114,6973.2
114,6973.4
116,6973.2
116,6973.2
118,6972.1
118,6971.4
120,6971.4
120,6971.0
122,6970.5
122,6969.9
124,6969.7
124,6969.5
126,6970.6
126,6970.8
128,6969.9
128,6969.3
130,6969.1
130,6968.4
132,6968.2
132,6989.7
134,7019.8
134,7049.8
136,7145.5
136,7174.6
138,7200.8
138,7227.9
140,7252.4
140,7272.6
142,7291.0
142,7307.7
144,7321.5
144,7333.6
146,7343.8
146,7349.2
148,7351.3
148,7351.5
150,7349.6
150,7343.0
152,7334.0
152,7321.4
154,7305.7
154,7067.3
156,7047.3
156,7025.4
158,7001.0
158,6976.4
160,6948.5
160,6920.0
162,6890.6
162,6860.6
164,6830.1
164,6815.4
166,6815.5
166,6814.4
168,6815.0
168,6914.5
170,6915.5
170,6916.4
172,6916.7
172,6916.4
174,6916.7
174,6916.8
176,6916.7
176,6916.3
178,6915.6
178,6914.9
180,6914.6
180,6914.2
182,6913.0
182,6912.3
184,6912.7
184,6913.1
186,6913.4
186,6912.1
188,6912.9
188,6913.5
190,6914.5
190,6915.9
192,6916.4
192,6916.0
194,6915.3
194,6916.1
196,6738.4
196,6739.0
198,6738.5
198,6736.8
200,6736.0
200,6736.9
202,6737.1
202,6736.9
204,6737.2
204,6736.9
206,6737.4
206,6818.3
208,6818.3
208,6816.9
210,6816.7
210,6816.6
212,6817.1
212,6816.2
214,6815.6
214,6815.5
216,6816.2
216,6817.9
218,6818.0
218,6955.1
220,6954.2
220,6955.5
222,6956.6
222,6724.0
224,6724.4
224,6723.8
226,6723.8
226,6723.6
228,6724.1
228,6723.8
230,6833.5
230,6833.8
232,6833.8
232,6833.8
234,6834.5
234,6835.2
236,6834.3
236,6834.2
238,6835.4
238,6836.0
240,6835.7
240,6937.4
242,6936.9
242,6936.5
244,6937.4
244,6937.3
246,6936.4
246,6935.5
248,6934.6
248,6935.5
250,6935.7
250,6936.0
252,6934.9
252,6934.6
254,6935.2
254,6934.3
256,6934.5
256,6933.6
258,6932.9
258,6933.5
260,6934.6
260,6935.4
262,6935.5
262,6936.3
264,6936.9
264,6937.3
266,6937.9
266,6937.0
268,6936.9
268,6937.8
270,6937.7
270,6937.9
272,6937.6
272,6937.1
274,6937.5
274,6938.7
276,6938.6
276,6937.5
278,6937.5
278,6936.9
280,6937.1
280,6936.9
282,6936.6
282,6936.7
284,6938.0
284,6938.2
286,6938.3
286,6938.6
288,6937.6
288,6657.5
290,6658.0
290,6658.7
292,6657.1
292,6656.7
294,6656.0
294,6782.2
296,6783.5
296,6783.0
298,6782.5
298,6780.4
300,6780.7
300,6781.0
302,6781.6
302,6782.5
304,6782.8
304,6784.2
306,6783.6
306,6783.7
