t_sec,mem_available_mb
0,5199.8
0,5199.7
2,5199.5
2,5195.4
4,5196.0
4,5198.9
6,5203.2
6,5202.6
8,5204.8
8,5203.6
10,5204.4
10,5210.7
12,5208.1
12,5204.2
14,5202.8
14,5206.4
16,5206.2
16,5206.0
18,5206.6
18,5203.6
20,5205.0
20,5204.9
22,5203.4
22,5199.4
24,5200.6
24,5201.4
26,5201.6
26,5205.1
28,5208.3
28,5206.1
30,5204.8
30,5206.9
32,4981.4
32,4983.1
34,4748.7
34,4745.2
36,4741.7
36,4745.7
38,4748.3
38,4752.6
40,4751.3
40,4748.7
42,4747.5
42,4747.8
44,4747.2
44,4744.8
46,4744.4
46,4741.1
48,4743.5
48,4744.2
50,4746.3
50,4746.4
52,4745.3
52,4744.9
54,4743.8
54,4741.7
56,4743.0
56,4742.1
58,4736.9
58,4738.3
60,4737.6
60,4737.7
62,4740.3
62,4744.9
64,4744.8
64,4750.5
66,4757.4
66,4758.4
68,4762.0
68,4763.7
70,4762.2
70,4845.8
72,4843.6
72,4841.4
74,4735.3
74,4732.1
76,4731.5
76,4729.8
78,4726.8
78,4725.3
80,4725.5
80,4726.8
82,4730.2
82,4732.0
84,4729.8
84,4730.9
86,4730.9
86,4729.0
88,4729.1
88,4724.3
90,4718.2
90,4781.5
92,4783.2
92,4700.5
94,4703.3
94,4728.4
96,4730.7
96,4628.7
98,4631.1
98,4627.6
100,4627.5
100,4590.5
102,4591.1
102,4623.1
104,4620.7
104,4620.6
106,4624.4
106,4624.0
108,4621.5
108,4621.8
110,4626.0
110,4624.5
112,4619.7
112,4618.2
114,4617.0
114,4618.4
116,4618.6
116,4618.5
118,4611.1
118,4614.6
120,4719.7
120,4854.3
122,4984.6
122,5111.4
124,5229.2
124,5335.7
126,5430.3
126,5510.8
128,5569.4
128,5580.5
130,5605.5
130,5614.3
132,5572.9
132,5544.2
134,5499.3
134,5438.7
136,5299.6
136,5663.1
138,5652.1
138,5536.5
140,5415.5
140,5307.6
142,5172.9
142,5062.1
144,5051.5
144,5054.5
146,5057.5
146,5059.7
148,5056.5
148,5057.4
150,5057.6
150,5058.0
152,5057.3
152,5054.6
154,5057.3
154,5059.8
156,5061.8
156,5062.4
158,5230.6
158,5556.9
160,5872.6
160,6171.7
162,6446.0
162,6696.6
164,6915.3
164,7099.6
166,7245.5
166,7352.0
168,7414.6
168,7434.2
170,7409.2
170,7337.2
172,7228.5
172,7080.4
174,6895.2
174,6671.6
176,6375.2
176,6108.1
178,5886.5
178,5788.6
180,5706.9
180,5591.3
