t_sec,mem_available_mb
0,4394.3
1,4396.3
2,4399.6
4,4401.3
4,4401.1
6,4403.7
6,4405.9
8,4406.5
8,4408.2
9,4406.7
10,4401.5
11,4397.6
12,4398.5
13,4397.7
14,4395.5
15,4392.5
16,4388.4
17,4387.4
18,4389.3
19,4390.4
20,4389.2
21,4389.9
22,4391.7
23,4395.8
24,4398.0
25,4397.9
26,4398.8
27,4401.0
28,4404.1
29,4402.1
30,4404.5
31,4403.8
32,4406.3
34,4405.1
34,4406.0
36,4404.8
36,4400.0
38,4402.0
38,4398.8
40,4396.0
40,4394.4
42,4396.6
42,4398.8
44,4400.0
44,4404.7
46,4405.8
46,4406.1
48,4406.5
48,4404.5
50,4405.1
50,4397.2
52,4392.1
52,4387.8
54,4382.6
54,4382.8
56,4385.7
56,4747.0
58,4405.4
58,4387.2
60,4392.5
60,4395.2
62,4394.7
62,4394.7
64,4392.6
64,4390.7
66,4388.3
66,4384.7
68,4384.6
68,4384.1
70,4386.7
70,4382.2
72,4380.5
72,4377.4
74,4377.9
74,4378.8
76,4374.0
76,4373.5
78,4417.9
78,4420.8
80,4358.8
80,4362.2
82,4739.5
82,4740.0
84,4739.3
84,4134.6
86,4101.3
86,4100.4
88,4099.8
88,4101.0
90,4099.7
90,4101.9
92,4107.4
92,4107.5
94,4107.4
94,4109.5
96,4110.5
96,4113.8
98,4110.6
98,4110.4
100,4109.8
100,4114.2
102,4111.5
102,4107.2
104,4105.2
104,4098.0
106,4095.3
106,4088.2
108,4089.1
108,4083.9
110,4085.7
110,4087.6
112,4091.0
112,4091.3
114,4093.8
114,4096.6
116,4095.5
116,4098.4
118,4100.7
118,4100.3
120,4098.5
120,4100.6
122,4100.6
122,4104.0
124,4105.0
124,4106.9
126,4392.7
126,4390.8
128,4028.2
128,4039.6
130,4043.4
130,4041.5
132,4038.4
132,4079.7
134,4080.4
134,4083.6
136,4012.2
136,4009.5
138,4003.4
138,4006.6
140,4008.7
140,4008.8
142,4006.7
142,4004.4
144,4005.4
144,4007.6
146,4011.2
146,4008.9
148,4009.1
148,4007.3
150,4010.3
150,4015.4
152,4019.7
152,4023.6
154,4027.6
154,4026.1
156,4025.0
156,4031.7
158,4030.3
158,4024.9
160,4018.7
160,4012.4
162,4007.3
162,4009.1
164,4008.9
164,4007.3
166,4007.3
166,4005.6
168,4006.1
168,4017.1
170,4020.4
170,4018.2
172,4017.3
172,4016.4
174,4017.9
174,4018.9
176,4020.5
176,4017.4
178,4013.9
178,4013.9
180,4012.5
180,4009.4
182,4005.3
182,4005.2
184,4006.4
184,4007.1
186,4004.7
186,4029.7
188,4036.3
188,4045.2
190,4055.3
190,4060.7
192,4062.3
192,4063.8
194,4068.9
194,4068.7
196,4064.5
196,4057.0
198,4055.1
198,4041.7
200,4037.6
200,4058.3
202,4055.6
202,4402.8
204,4052.1
204,4006.8
206,4008.3
206,4011.0
208,4015.0
208,4017.6
210,4016.1
210,4021.1
212,4051.1
212,4048.5
214,4050.4
214,4028.3
216,4024.9
216,4025.6
218,4030.5
218,4030.8
220,4027.9
220,4031.4
222,4029.0
222,4047.0
224,4050.6
