t_sec,mem_available_mb
0,4776.5
1,4777.4
2,4773.8
4,4768.0
4,4766.1
6,4767.0
6,4769.9
8,4771.6
8,4769.5
9,4651.8
10,4660.1
11,4550.6
12,4551.9
13,4553.3
14,4654.1
15,4655.3
16,4716.9
17,4717.8
18,4714.3
19,4716.8
20,4719.3
21,4717.8
22,4715.1
23,4713.9
24,4504.6
25,4506.3
26,4508.4
27,4507.1
28,4503.5
29,4502.4
30,4501.1
31,4495.8
32,4491.0
34,4596.3
34,4593.9
36,4592.5
36,4596.5
38,4599.0
38,4598.8
40,4603.9
40,4610.0
42,4610.7
42,4608.0
44,4609.1
44,4656.4
46,4653.3
46,4483.1
48,4645.3
48,4484.8
50,4486.9
50,4486.8
52,4483.7
52,4482.5
54,4485.7
54,4484.3
56,4485.3
56,4481.8
58,4477.1
58,4477.4
60,4475.7
60,4476.4
62,4477.3
62,4479.2
64,4479.2
64,4478.4
66,4481.8
66,4483.9
68,4486.0
68,4486.8
70,4480.9
70,4480.1
72,4478.4
72,4479.7
74,4478.9
74,4477.5
76,4478.3
76,4477.8
78,4477.9
78,4479.5
80,4481.1
80,4476.9
82,4475.7
82,4476.9
84,4478.9
84,4482.2
86,4484.3
86,4487.0
88,4487.3
88,4491.3
90,4489.6
90,4486.5
92,4485.8
92,4483.5
94,4483.9
94,4478.8
96,4476.9
96,4473.2
98,4475.7
98,4480.1
100,4483.5
100,4485.5
102,4485.1
102,4487.4
104,4487.6
104,4490.5
106,4489.6
106,4485.8
108,4483.5
108,4483.7
110,4482.9
110,4487.5
112,4487.7
112,4486.2
114,4485.5
114,4484.5
116,4482.9
116,4479.6
118,4480.5
118,4475.9
120,4474.6
120,4473.1
122,4469.9
122,4469.5
124,4470.0
124,4479.2
126,4482.9
126,4486.2
128,4488.1
128,4492.2
130,4498.1
130,4501.8
132,4504.6
132,4500.2
134,4496.5
134,4494.6
136,4496.5
136,4497.7
138,4493.0
138,4492.3
140,4490.8
140,4490.5
142,4491.0
142,4492.7
144,4492.0
144,4486.7
146,4487.7
146,4484.7
148,4485.7
148,4485.5
150,4486.7
150,4485.0
152,4481.1
152,4481.6
154,4483.4
154,4487.1
156,4485.1
156,4483.6
158,4485.3
158,4486.3
160,4490.9
160,4492.6
162,4491.5
162,4491.9
164,4489.8
164,4486.3
166,4482.0
166,4482.6
168,4483.7
168,4480.8
170,4527.2
170,4628.6
172,4736.9
172,4844.1
174,4944.1
174,5037.2
176,5125.6
176,5217.7
178,5303.4
178,5385.3
180,5454.9
180,5515.3
182,5572.0
182,5620.7
184,5662.9
184,5693.4
186,5716.3
186,5727.0
188,5732.8
188,5729.9
190,5721.5
190,5704.4
192,5676.9
192,5643.7
194,5601.6
194,5552.2
196,5495.8
196,5434.9
198,5362.5
198,5283.6
200,5195.8
200,5108.1
202,5015.9
202,4920.4
204,4815.2
204,4707.9
206,4603.6
206,4505.3
208,4481.5
208,4479.9
210,4482.0
210,4484.0
212,4486.7
212,4491.5
214,4493.4
214,4489.0
216,4489.9
216,4488.6
218,4481.8
218,4478.4
220,4480.4
220,4480.6
222,4479.0
222,4480.1
224,4478.7
224,4480.4
226,4483.5
226,4887.7
228,4886.2
228,4887.6
230,4888.8
230,4890.1
232,4892.2
232,4893.6
234,4732.6
234,4651.6
236,4653.8
236,4651.9
238,4653.4
238,4650.7
240,4650.2
240,4649.3
242,4643.8
242,4641.7
244,4640.4
244,4639.3
246,4641.5
246,4643.4
248,4641.7
248,4642.2
250,4644.9
250,4643.2
252,4640.2
252,4639.6
