t_sec,mem_available_mb
0,4404.7
1,4402.8
2,4388.6
4,4391.5
4,4175.4
6,4174.5
6,4177.3
8,4178.3
8,4187.0
9,4191.4
10,4193.5
11,4157.4
12,4156.6
13,4154.9
14,4152.8
15,4150.6
16,4150.8
17,4149.7
18,4145.0
19,4143.4
20,4144.3
21,4146.5
22,4150.5
23,4154.2
24,4152.1
25,4148.8
26,4148.4
27,4149.8
28,4147.1
29,4144.3
30,4141.9
31,4144.1
32,4147.6
34,4148.6
34,4151.6
36,4150.2
36,4155.3
38,4155.9
38,4156.0
40,4154.3
40,4155.5
42,4155.9
42,4156.4
44,4154.8
44,4148.8
46,4148.9
46,4146.8
48,4143.7
48,4139.3
50,4138.7
50,4137.6
52,4138.4
52,4139.7
54,4140.6
54,4144.9
56,4145.0
56,4144.3
58,4145.1
58,4146.2
60,4144.1
60,4148.0
62,4153.6
62,4153.1
64,4156.0
64,4156.9
66,4155.7
66,4159.2
68,4159.3
68,4156.0
70,4148.5
70,4147.5
72,4148.2
72,4146.7
74,4148.3
74,4147.2
76,4151.3
76,4154.7
78,4158.0
78,4161.5
80,4162.8
80,4165.0
82,4166.5
82,4165.4
84,4160.7
84,4160.0
86,4159.9
86,4156.7
88,4152.7
88,4152.4
90,4152.8
90,4151.5
92,4155.8
92,4157.6
94,4156.8
94,4153.0
96,4154.8
96,4154.9
98,4155.4
98,4152.5
100,4149.7
100,4144.3
102,4144.5
102,4145.0
104,4142.8
104,4141.7
106,4140.1
106,4141.9
108,4144.8
108,4143.4
110,4185.8
110,4183.9
112,4157.6
112,4096.8
114,4095.6
114,4069.4
116,4068.4
116,4071.4
118,4421.6
118,4063.7
120,4057.4
120,4061.0
122,4060.7
122,4064.5
124,4062.6
124,4055.4
126,4059.9
126,4063.1
128,4063.2
128,4060.3
130,4058.2
130,4056.8
132,4059.2
132,4058.8
134,4037.4
134,4038.2
136,4039.3
136,4153.2
138,4184.6
138,4183.9
140,4184.7
140,4186.6
142,4180.8
142,4180.0
144,4180.9
144,4182.8
146,4184.6
146,4185.6
148,4184.2
148,4186.0
150,4183.5
150,4181.8
152,4180.2
152,4177.5
154,4177.7
154,4178.3
156,4177.9
156,4176.0
158,4180.9
158,4182.0
160,4182.1
160,4181.7
162,4182.7
162,4180.0
164,4177.6
164,4174.0
166,4172.1
166,4171.5
168,4169.2
168,4168.2
170,4167.8
170,4170.1
172,4174.9
172,4176.1
174,4176.7
174,4177.9
176,4181.4
176,4184.2
178,4182.7
178,4181.1
180,4175.8
180,4175.7
182,4175.5
182,4171.4
184,4172.0
184,4174.9
186,4179.2
186,4178.6
188,4180.8
188,4179.6
190,4180.4
190,4186.7
192,4184.1
192,4180.2
194,4178.8
194,4182.4
196,4182.2
196,4182.0
198,4182.6
198,4179.6
200,4181.0
200,4180.9
202,4179.4
202,4175.4
204,4176.6
204,4177.4
206,4177.6
206,4181.1
208,4184.3
208,4182.1
210,4180.8
210,4182.9
