t_sec,mem_available_mb
0,7031.9
1,7031.8
2,7031.7
4,7006.1
4,7006.3
6,6992.8
6,6992.8
8,6992.8
8,6991.2
9,6991.1
10,6990.6
11,6990.8
12,6990.9
13,6990.3
14,6989.8
15,6990.1
16,7009.5
17,6963.0
18,6963.3
19,6971.4
20,6972.4
21,6973.9
22,6975.1
23,6975.3
24,6974.1
25,6972.6
26,6972.2
27,6972.3
28,6971.5
29,6970.0
30,6969.6
31,6969.9
32,6970.1
34,6971.2
34,6972.0
36,6971.5
36,6972.4
38,6973.0
38,6972.9
40,6972.8
40,6972.4
42,6971.6
42,6971.3
44,6972.6
44,6972.0
46,6972.2
46,6971.8
48,6971.5
48,6971.6
50,6972.3
50,6973.0
52,6972.2
52,6971.5
54,6971.1
54,6971.1
56,6970.6
56,6970.8
58,6969.3
58,6968.3
60,6967.9
60,6968.1
62,6969.2
62,6969.4
64,6969.1
64,6969.3
66,6971.0
66,6971.6
68,6970.9
68,6971.0
70,6970.3
70,6970.7
72,6971.2
72,6972.0
74,6972.2
74,6972.5
76,6972.6
76,6971.8
78,6971.2
78,6970.4
80,6970.5
80,6969.8
82,6968.3
82,6967.1
84,6967.4
84,6968.1
86,6968.1
86,6968.8
88,6968.6
88,6967.8
90,6968.1
90,6967.6
92,6967.3
92,6967.2
94,6967.4
94,6967.7
96,6968.4
96,6969.2
98,6969.9
98,6971.1
100,6971.7
100,6971.9
102,6972.1
102,6971.0
104,6970.1
104,6969.5
106,6969.6
106,6969.2
108,6969.3
108,6969.4
110,6969.4
110,6969.8
112,6970.8
112,6970.7
114,6970.4
114,6971.7
116,6971.6
116,6972.3
118,6971.7
118,6971.7
120,6970.6
120,6970.5
122,6970.6
122,6968.4
124,6968.1
124,6968.1
126,6968.3
126,6969.0
128,6969.9
128,6970.5
130,6970.5
130,6971.8
132,6971.7
132,6972.4
134,6973.5
134,6973.3
136,6972.8
136,6972.9
138,6973.5
138,6974.0
140,6975.0
140,6974.4
142,6973.7
142,6973.3
144,6973.0
144,6972.9
146,6972.6
146,6971.7
148,6971.4
148,6970.8
150,6969.9
150,6969.2
152,6969.3
152,6969.7
154,6969.0
154,6968.2
156,6967.4
156,6967.4
158,6967.8
158,6968.3
160,6967.9
160,6966.9
162,6967.3
162,6968.1
164,6968.5
164,6968.1
166,6967.7
166,6968.0
168,6969.0
168,6970.1
170,6970.4
170,6971.0
172,6970.8
172,6971.5
174,6972.6
174,6972.6
176,6972.5
176,6971.7
178,6972.3
178,6972.6
180,6972.9
180,6973.1
182,6972.2
182,6972.5
184,6972.8
184,6972.9
186,6971.3
186,6970.4
188,6970.3
188,6969.7
190,6969.7
190,6969.0
192,6968.7
192,6968.4
194,6969.0
194,6969.2
196,6968.7
196,6968.3
198,6969.5
198,6970.2
200,6992.3
200,6993.0
202,6993.3
202,6994.0
204,6994.9
204,6995.4
206,6995.7
206,6995.8
208,6995.7
208,6995.7
210,6996.0
210,6995.4
212,6994.5
212,6993.4
214,6992.6
214,6992.0
216,6992.1
216,6991.9
218,6991.3
218,6990.8
220,6930.5
220,6931.7
222,6937.4
222,6937.8
224,6938.1
224,6937.9
226,6938.0
226,6938.2
228,6938.9
