t_sec,mem_available_mb
0,7279.1
1,7279.0
2,7279.2
4,7246.8
4,7218.6
6,7262.9
6,7262.7
8,7263.2
8,7263.0
9,7262.4
10,7262.4
11,7261.9
12,7261.1
13,7260.8
14,7261.5
15,7261.4
16,7261.6
17,7262.3
18,7262.0
19,7254.1
20,7254.2
21,7254.5
22,7254.1
23,7254.7
24,7254.4
25,7254.1
26,7254.7
27,7254.7
28,7255.2
29,7255.9
30,7256.4
31,7262.7
32,7263.4
34,7263.7
34,7263.1
36,7263.1
36,7262.3
38,7340.5
38,7334.2
40,7333.4
40,7333.4
42,7334.4
42,7334.7
44,7334.6
44,7335.3
46,7335.5
46,7335.4
48,7197.2
48,7196.7
50,7195.6
50,7195.5
52,7195.1
52,7194.8
54,7195.1
54,7195.9
56,7195.7
56,7195.6
58,7195.6
58,7195.8
60,7196.5
60,7260.0
62,7259.6
62,7258.9
64,7258.2
64,7258.7
66,7258.7
66,7258.4
68,7257.7
68,7257.7
70,7258.6
70,7258.5
72,7258.8
72,7258.0
74,7258.2
74,7258.2
76,7259.1
76,7258.8
78,7258.6
78,7258.7
80,7258.4
80,7258.0
82,7257.2
82,7257.4
84,7256.9
84,7255.7
86,7141.6
86,7141.5
88,7142.2
88,7143.0
90,7143.9
90,7143.9
92,7143.8
92,7144.8
94,7145.2
94,7145.4
96,7145.8
96,7145.8
98,7196.0
98,7195.0
100,7195.2
100,7195.0
102,7194.5
102,7194.4
104,7194.1
104,7194.4
106,7195.1
106,7195.7
108,7195.8
108,7195.7
110,7196.4
110,7197.1
112,7197.1
112,7149.8
114,7149.9
114,7150.0
116,7149.8
116,7149.8
118,7149.0
118,7148.4
120,7148.4
120,7148.1
122,7147.8
122,7147.4
124,7147.2
124,7147.1
126,7147.9
126,7148.0
128,7147.3
128,7146.9
130,7146.7
130,7146.2
132,7146.0
132,7162.2
134,7184.8
134,7207.3
136,7279.0
136,7300.8
138,7320.5
138,7340.8
140,7359.2
140,7374.3
142,7388.1
142,7400.6
144,7411.0
144,7420.1
146,7427.7
146,7431.8
148,7433.3
148,7433.5
150,7432.0
150,7427.1
152,7420.4
152,7410.9
154,7399.1
154,7220.4
156,7205.4
156,7188.9
158,7170.7
158,7152.2
160,7131.3
160,7109.9
162,7087.9
162,7065.4
164,7042.5
164,7031.5
166,7031.6
166,7030.8
168,7031.2
168,7105.8
170,7106.5
170,7107.2
172,7107.5
172,7107.2
174,7107.4
174,7107.6
176,7107.4
176,7107.1
178,7106.7
178,7106.1
180,7105.9
180,7105.6
182,7104.7
182,7104.1
184,7104.4
184,7104.8
186,7105.0
186,7104.0
188,7104.6
188,7105.1
190,7105.8
190,7106.8
192,7107.2
192,7106.9
194,7106.4
194,7107.0
196,6973.7
196,6974.3
198,6973.8
198,6972.6
200,6972.0
200,6972.6
202,6972.8
202,6972.7
204,6972.9
204,6972.7
206,6973.0
206,7033.7
208,7033.7
208,7032.7
210,7032.5
210,7032.4
212,7032.8
212,7032.1
214,7031.7
214,7031.6
216,7032.1
216,7033.4
218,7033.4
218,7136.3
220,7135.6
220,7136.5
222,7137.4
222,6963.0
224,6963.3
224,6962.9
226,6962.9
226,6962.7
228,6963.1
228,6962.8
230,7045.0
230,7045.3
232,7045.3
232,7045.3
234,7045.9
234,7046.3
236,7045.7
236,7045.6
238,7046.5
238,7046.9
240,7046.7
240,7123.0
242,7122.6
242,7122.3
244,7123.0
244,7122.9
246,7122.3
246,7121.5
248,7120.9
248,7121.5
250,7121.7
250,7122.0
252,7121.1
252,7120.9
254,7121.3
254,7120.7
256,7120.8
256,7120.1
258,7119.6
258,7120.1
260,7120.9
260,7121.5
262,7121.5
262,7122.2
264,7122.6
264,7122.9
266,7123.4
266,7122.7
268,7122.6
268,7123.3
270,7123.2
270,7123.4
272,7123.1
272,7122.7
274,7123.0
274,7123.9
276,7123.9
276,7123.1
278,7123.0
278,7122.6
280,7122.8
280,7122.6
282,7122.4
282,7122.4
284,7123.4
284,7123.6
286,7123.6
286,7123.9
288,7123.1
288,6913.1
290,6913.5
290,6914.0
292,6912.8
292,6912.6
294,6912.0
294,7006.6
296,7007.6
296,7007.2
298,7006.8
298,7005.3
300,7005.5
300,7005.7
302,7006.1
302,7006.8
304,7007.1
304,7008.1
306,7007.7
306,7007.7
308,7008.0
308,7008.0
310,7007.9
310,7007.5
312,7006.9
312,7005.7
314,7006.2
314,7006.5
316,7066.6
316,7066.0
318,7065.7
318,7065.1
320,7064.5
320,7064.3
322,7064.4
322,7065.0
324,7065.1
324,7065.2
326,7065.6
326,7065.4
328,7065.6
328,7066.0
330,7066.2
330,7065.4
332,7064.9
332,7064.9
334,7020.7
334,7021.1
336,7021.4
336,7021.5
338,7021.0
338,7021.5
340,7022.3
340,7022.6
342,7022.7
342,7023.2
344,7023.8
344,7023.7
346,7024.5
346,7024.4
348,7023.8
348,7113.8
350,7113.4
350,7113.0
352,7113.2
352,7112.7
354,7112.0
354,7111.5
356,7112.1
356,7113.3
358,7133.4
358,7133.9
360,7133.3
360,7133.9
362,7134.0
362,7134.4
364,7133.8
364,7133.5
366,7133.3
366,7133.0
368,7133.1
368,7133.6
370,7134.3
370,7134.5
372,7134.4
372,7134.4
374,7134.6
374,7134.3
376,7133.9
376,7133.1
378,7131.5
378,7131.8
380,7132.6
380,7132.7
382,7132.4
382,7132.5
384,7132.8
384,7132.7
386,7133.7
386,7206.2
388,7204.9
388,7205.4
390,7205.8
390,7176.9
392,7177.0
392,7177.3
394,7176.9
394,7176.9
396,7177.2
396,7176.9
398,7176.9
398,7176.5
400,7176.7
400,7176.9
402,7177.3
402,7177.6
404,7177.9
404,7202.3
406,7202.9
406,7202.5
408,7202.7
408,7202.5
410,7293.9
410,7293.7
412,7294.1
412,7293.8
414,7293.5
414,7293.7
416,7292.8
416,7292.5
418,7291.9
418,7291.7
420,7291.7
420,7292.0
422,7291.5
422,7290.9
424,7291.1
424,7291.4
426,7291.9
426,7291.9
428,7290.7
428,7289.9
430,7290.7
430,7291.4
432,7291.2
432,7290.4
434,7290.9
434,7291.0
436,7291.5
436,7292.5
438,7292.1
438,7292.0
440,7293.3
440,7293.4
442,7293.0
442,7293.1
444,7292.8
444,7292.8
446,7293.0
446,7292.6
448,7291.7
448,7291.3
450,7290.8
450,7290.3
452,7194.7
452,7194.6
454,7204.4
454,7171.3
456,7171.2
456,7171.2
458,7170.9
458,7171.2
460,7171.4
460,7171.4
462,7170.7
462,7170.5
464,7170.9
464,7172.4
466,7173.2
466,7172.4
468,7225.3
468,7134.3
470,7134.5
470,7135.2
472,7135.2
472,7134.6
474,7134.4
474,7134.6
476,7135.5
476,7135.4
478,7135.6
478,7135.0
480,7135.2
480,7135.1
482,7135.4
482,7135.4
484,7134.5
484,7133.8
486,7133.8
486,7133.9
488,7133.1
488,7133.6
490,7134.4
490,7134.6
492,7135.0
492,7135.0
494,7135.0
494,7135.3
496,7135.3
496,7134.6
498,7134.7
498,7135.1
500,7134.9
500,7135.1
502,7134.8
502,7134.7
504,7135.4
504,7135.6
506,7134.7
506,7134.4
508,7134.3
508,7135.0
510,7135.4
510,7136.0
512,7135.2
512,7135.7
514,7135.9
514,7135.1
516,7135.1
516,7134.3
518,7133.7
518,7133.0
520,7133.2
520,7132.6
522,7132.4
522,7133.4
524,7133.2
524,7133.9
526,7135.4
526,7136.1
528,7137.0
528,7137.7
530,7137.1
530,7137.6
532,7138.4
532,7138.0
534,7137.0
534,7136.6
536,7136.2
536,7148.7
538,7168.2
538,7186.7
540,7204.6
540,7222.1
542,7238.2
542,7253.7
544,7268.5
544,7281.6
546,7293.6
546,7304.5
548,7312.5
548,7320.0
550,7325.7
550,7328.6
552,7330.1
552,7329.2
554,7420.0
554,7382.7
556,7376.7
556,7367.7
558,7357.4
558,7390.1
560,7376.0
560,7361.6
562,7345.2
562,7328.6
564,7310.8
564,7292.4
566,7273.1
566,7253.0
568,7240.9
