t_sec,mem_available_mb
0,5659.6
1,5806.7
2,5805.0
4,5803.7
4,5807.5
6,5813.6
6,5812.9
8,5812.1
8,5813.2
9,5816.5
10,5817.0
11,5820.4
12,5818.8
13,5813.2
14,5814.3
15,5813.2
16,5702.8
17,5670.0
18,5724.3
19,5721.9
20,5720.4
21,5722.5
22,5721.6
23,5721.4
24,5726.1
25,5724.8
26,5723.5
27,5728.7
28,5728.5
29,5727.8
30,5730.4
31,5731.1
32,5725.2
34,5725.4
34,5726.8
36,5720.9
36,5722.4
38,5722.6
38,5721.0
40,5721.0
40,5727.5
42,5728.9
42,5728.1
44,5728.3
44,5729.8
46,5733.7
46,5729.6
48,5724.1
48,5717.9
50,5716.7
50,5848.0
52,5848.4
52,5850.0
54,5844.6
54,5846.0
56,5848.0
56,5846.2
58,5844.6
58,5847.2
60,5846.7
60,5843.5
62,5843.5
62,5842.3
64,5842.8
64,5846.2
66,5848.8
66,5848.4
68,5848.1
68,5846.3
70,5846.6
70,5846.1
72,5848.9
72,5851.7
74,5851.9
74,5854.2
76,5856.6
76,5856.9
78,5857.7
78,5859.6
80,5858.5
80,5854.3
82,5852.7
82,5849.9
84,5847.4
84,5615.6
86,5616.8
86,5619.2
88,5620.0
88,5622.7
90,5625.8
90,5628.6
92,5626.4
92,5622.9
94,5622.3
94,5620.9
96,5740.2
96,5648.9
98,5650.6
98,5646.5
100,5647.0
100,5650.9
102,5648.7
102,5648.8
104,5649.1
104,5649.5
106,5648.1
106,5650.1
108,5653.1
108,5653.9
110,5655.1
110,5654.4
112,5653.2
112,5650.1
114,5643.8
114,5650.7
116,5653.5
116,5653.0
118,5653.2
118,5655.2
120,5650.2
120,5646.9
122,5650.1
122,5653.1
124,5651.1
124,5649.9
126,5649.9
126,5651.1
128,5655.7
128,5661.0
130,5661.7
130,5659.6
132,5657.6
132,5655.3
134,5656.1
134,5652.6
136,5649.8
136,5649.1
138,5650.9
138,5653.9
140,5657.4
140,5663.0
142,5662.7
142,5664.5
144,5667.9
144,5668.8
146,5666.5
146,5666.5
148,5667.7
148,5666.7
150,5669.2
150,5669.0
152,5669.2
152,5667.9
154,5668.0
154,5665.4
156,5663.4
156,5661.7
158,5661.2
158,5660.1
160,5656.9
160,5655.7
162,5657.6
162,5657.5
164,5654.7
164,5657.8
166,5655.9
166,5709.1
168,5710.4
168,5713.3
170,5714.3
170,5712.2
172,5713.7
172,5710.1
174,5708.0
174,5702.5
176,5705.4
