t_sec,mem_available_mb
0,4813.9
0,4810.8
2,4812.0
2,4811.0
4,4811.2
4,4860.0
6,5050.8
6,5341.2
8,5297.9
8,5459.3
10,5543.4
10,5656.6
12,5739.1
12,5783.1
14,6055.8
14,5926.8
16,5885.1
16,5767.7
18,5665.9
18,5533.5
20,5382.4
20,5341.5
22,4901.3
22,4965.9
24,4661.7
24,4897.7
26,4689.8
26,4694.2
28,4755.7
28,4757.0
30,4755.7
30,4754.1
32,4749.7
32,4750.2
34,4751.0
34,4914.7
36,4705.3
36,4703.8
38,4690.1
38,4685.9
40,4686.0
40,4687.1
42,4690.4
42,4686.7
44,4685.7
44,4691.1
46,4692.4
46,4698.2
48,4700.8
48,4704.6
50,4703.1
50,4701.4
52,4698.2
52,4693.8
54,4693.8
54,4690.1
56,4690.4
56,4689.4
58,4689.1
58,4692.0
60,4694.4
60,4694.6
