t_sec,mem_available_mb
0.000,7330.4
0.000,7331.3
2.000,7331.4
2.000,7330.3
4.000,7327.0
4.000,7324.8
6.000,7318.9
6.000,7314.0
8.000,7311.8
8.000,7311.3
10.000,7308.4
10.000,7308.5
12.000,7310.5
12.000,7315.8
14.000,7320.9
14.000,7323.6
16.000,7329.5
16.000,7330.0
18.000,7332.8
18.000,7333.4
20.000,7333.2
20.000,7331.4
22.000,7331.3
22.000,7331.8
24.000,7330.0
24.000,7327.3
26.000,7330.1
26.000,7331.6
28.000,7330.4
28.000,7327.3
30.000,7362.2
30.000,7480.3
32.000,7597.3
32.000,7716.4
34.000,7497.8
34.000,7606.5
36.000,7712.3
36.000,7813.0
38.000,7902.0
38.000,7987.6
40.000,8069.2
40.000,8128.0
42.000,8128.0
42.000,8128.0
44.000,8128.0
44.000,8128.0
46.000,8128.0
46.000,8103.4
48.000,8101.0
48.000,8086.5
50.000,8066.1
50.000,8033.4
52.000,7991.8
52.000,7940.2
54.000,7877.5
54.000,7810.6
56.000,7735.8
56.000,7649.8
58.000,7555.9
58.000,7456.5
60.000,7353.4
60.000,7247.1
