t_sec,mem_available_mb
0.0,7225.2
0.0,7225.8
2.0,7225.9
2.0,7225.1
4.0,7222.8
4.0,7221.3
6.0,7217.3
6.0,7213.9
8.0,7212.4
8.0,7212.1
10.0,7210.1
10.0,7210.1
12.0,7211.5
12.0,7215.2
14.0,7218.7
14.0,7220.5
16.0,7224.6
16.0,7224.9
18.0,7226.8
18.0,7227.2
20.0,7227.1
20.0,7225.9
22.0,7225.8
22.0,7226.1
24.0,7224.9
24.0,7223.1
26.0,7225.0
26.0,7226.0
28.0,7225.2
28.0,7223.1
30.0,7247.0
30.0,7328.1
32.0,7408.4
32.0,7490.2
34.0,7340.1
34.0,7414.7
36.0,7487.3
36.0,7556.5
38.0,7617.6
38.0,7676.3
40.0,7732.3
40.0,7781.3
42.0,7827.9
42.0,7866.3
44.0,7897.3
44.0,7919.2
46.0,7936.0
46.0,7755.8
48.0,7754.2
48.0,7744.2
50.0,7730.2
50.0,7707.8
52.0,7679.2
52.0,7643.8
54.0,7600.7
54.0,7554.8
56.0,7503.5
56.0,7444.4
58.0,7380.0
58.0,7311.7
60.0,7241.0
60.0,7168.0
