t_sec,mem_available_mb
0.0,7435.8
0.0,7436.5
2.0,7436.6
2.0,7435.8
4.0,7433.3
4.0,7431.7
6.0,7427.4
6.0,7423.9
8.0,7422.2
8.0,7421.9
10.0,7419.8
10.0,7419.8
12.0,7421.3
12.0,7425.2
14.0,7428.9
14.0,7430.9
16.0,7435.2
16.0,7435.5
18.0,7437.6
18.0,7438.0
20.0,7437.9
20.0,7436.6
22.0,7436.5
22.0,7436.9
24.0,7435.5
24.0,7433.6
26.0,7435.6
26.0,7436.7
28.0,7435.8
28.0,7433.6
30.0,7459.1
30.0,7545.3
32.0,7630.7
32.0,7717.7
34.0,7558.1
34.0,7637.5
36.0,7714.7
36.0,7788.2
38.0,7853.2
38.0,7915.7
40.0,7975.3
40.0,8027.4
42.0,8077.0
42.0,8117.9
44.0,8150.8
44.0,8174.1
46.0,8192.0
46.0,8000.3
48.0,7998.6
48.0,7988.0
50.0,7973.1
50.0,7949.2
52.0,7918.8
52.0,7881.1
54.0,7835.3
54.0,7786.5
56.0,7731.9
56.0,7669.1
58.0,7600.5
58.0,7527.9
60.0,7452.6
60.0,7375.0
